,title,lastrevid
46739427,Yannis Moralis (politician),1100915111.0
61286084,Traianos Nallis,1114425452.0
46241234,Theodoros Negris,1102675411.0
70950480,Nicholas Yatromanolakis,1100089189.0
5942616,Alketas Panagoulias,1104856286.0
62698369,Yiannis Papadimitriou,1108494320.0
67550425,Alekos Papadopoulos,1107126511.0
47250201,Takis Papageorgopoulos,1105944213.0
13254940,Fotis Perlikos,1104133452.0
22935873,Avraham Rakanti,1072684407.0
66760719,Vassilis Rotas,1102118708.0
49854435,Neoklis Sarris,1104130544.0
65443807,Simos Simopoulos,1105193105.0
51304304,Sofoklis Avraam Choudaverdoglou-Theodotos,1114427010.0
15729333,Christos Stefanopoulos,1012908864.0
68991041,Fotini Dekazou Stefanopoulou,1098836353.0
34630775,Georgios Tertsetis,1104880784.0
68715763,Giannis Theonas,1098690964.0
46918711,Theofanis Tombras,1114952556.0
66105502,Eugenia Tsoumani-Spentza,1104132955.0
51304733,Nikolaos Tsourouktsoglou,1114427025.0
56871514,Spyridon Valettas,1110410508.0
14353572,Leonidas Varouxis,980510556.0
54165363,Nikitas Venizelos,1102875015.0
14443245,Lysandros Vilaetis,1109867368.0
14461667,Nikolaos Vilaetis,996226732.0
68554556,Anestis Vlahos,1111524798.0
15058175,Christos Zachopoulos,1104181728.0
67251894,Konstantinos Zervas,1115503449.0
71763970,Spiros Zournatzis,1110992544.0
30716166,Francis Alexis,1106131084.0
68815763,Gloria Banfield,1110309816.0
29717831,Michael Church,1081369594.0
52629989,George E. D. Clyne,1108379059.0
46680325,John Watts (Grenadian politician),1108378504.0
51604906,Aldana Sandoval,1016735357.0
67960960,Bernardo Arévalo,1094016150.0
63339869,Diego Arzú,994008639.0
63339019,Roberto Arzú,1115340042.0
67380108,José Alejandro de Aycinena,1105274921.0
35617008,Juan José de Aycinena y Piñol,1049450556.0
45232013,Mariano de Aycinena y Piñol,1102014820.0
529119,José Francisco Barrundia,1103779590.0
44991874,Luis Batres Juarros,1112182409.0
21920068,José Batres Montúfar,1022252511.0
362407,Óscar Berger,1089285349.0
61495820,Pedro Brolo,1081681567.0
38832484,Ricardo Bueso,940020310.0
29080852,Harold Caballeros,1099268106.0
48582222,Jafeth Cabrera,1099270690.0
39588823,Carlos Castillo Medrano,1015536139.0
61068099,Guillermo Castillo Reyes,1099268320.0
1610108,Álvaro Colom,1105560502.0
70439498,Manuel Conde Orellana,1101960386.0
58098910,Edwin Escobar Hill,1102909542.0
9357490,Rafael Espada,1104658241.0
63339379,Isaac Farchi,1079444582.0
48233329,Juan Alfonso Fuentes Soria,1099270758.0
63339569,Estuardo Galdámez,1079728548.0
30131361,Jorge García Granados,1005789513.0
58084446,Alejandro Giammattei,1114220020.0
52145840,Joaquín Méndez,994237073.0
60277935,Jonathan Menkos,1061130261.0
4232189,José Milla y Vidaurre,1096499032.0
59707819,Roberto Molina Barreto,988794061.0
9885226,Pedro Molina Mazariegos,1085227843.0
13753704,Luis Francisco Ortega Menaldo,1099693937.0
45229211,Manuel Francisco Pavón Aycinena,1112182125.0
13128092,Otto Pérez Molina,1109584660.0
69113940,Samuel Pérez Álvarez,1053436126.0
38930250,Guillermo Pineda,1113000081.0
17241323,Ramiro Ponce Monroy,1070637606.0
392410,Alfonso Portillo,1108568192.0
34549767,Mariano Rivera Paz,1111971102.0
46933214,Rafael Spinola,1110719920.0
2276736,Eduardo Stein,1106098519.0
61119999,Manuel Villacorta,1099232298.0
29805947,Najib Roger Accar,1112725055.0
46740375,Thierno Aliou,1025501033.0
46715423,Mahmoud Bah,1049369237.0
24803596,Mamadou Boye Bah,1008440784.0
19273284,Fodé Bangoura,1009816783.0
29804542,Karim Bangoura,1073546958.0
63087568,Mafory Bangoura,1113979706.0
29651806,Barry III,1037294196.0
30506204,Alpha Oumar Barry,1100306971.0
31875182,Diawadou Barry,1112725061.0
29806169,Ibrahima Sory Barry,1112725057.0
5996689,Édouard Benjamin,1098226724.0
29806077,Balla Camara,1112725063.0
29806042,Bengaly Camara,1112725056.0
29805994,Damantang Camara,1112724242.0
29806056,Faraban Camara,1112725059.0
26021922,Sekou Benna Camara,1009820042.0
63019502,Zeinab Camara,1112724247.0
29806086,Fode Cisse,1112725062.0
46740492,Saliou Coumbassa,1112725065.0
29774444,Moussa Diakité,1073455560.0
29806024,Abdourahamane Diallo,1112725058.0
46750296,Boubacar Yacine Diallo,935484538.0
69179446,Mamadou Pathé Diallo,1073454394.0
29707423,Siradiou Diallo,1112724249.0
31875288,Yacine Diallo,1092557835.0
30297379,Lansana Diané,1063277893.0
29805968,Alioune Dramé,1112725064.0
29529426,K. Guilavogui,1112725060.0
49070759,Mory Sinkoun Kaba,1060639872.0
46715337,Tibou Kamara,1112725372.0
29769779,Fodéba Keïta,1067563243.0
29806120,N'Famara Keïta,1112725068.0
71204499,Dansa Kourouma,1101142891.0
46740838,Mohamed Mancona Kouyaté,1112725066.0
69132912,Édouard Niankoye Lamah,1112725069.0
24328180,Albert Liurette,1085978167.0
29804755,Achkar Marof,1101766150.0
46750297,Claude Pivi,1112725067.0
46740309,Dinah Salifou,1037922695.0
57824660,Koutoub Moustapha Sano,1093887825.0
31847917,Mamba Sano,1009816569.0
71204439,Aissata Mariama Soumah,1097485606.0
69206004,Ibrahima Abé Sylla,1107767553.0
920163,Diallo Telli,1102824817.0
29805927,Abdoulaye Touré,1112724313.0
391481,Ahmed Sékou Touré,1112724316.0
67954787,Facinet Touré,1098811499.0
31938784,Fode Mamadou Touré,1106179969.0
29769860,Ismaël Touré,1073451932.0
21242736,Elhadj Oumar Traoré,1096054747.0
49416283,Fatumata Djau Baldé,1107191100.0
65115120,Botche Candé,992221311.0
64247508,Juliano Fernandes,1015285975.0
66333518,Teodora Inácia Gomes,1060153270.0
35502069,Desejado Lima da Costa,1032053724.0
22536684,Aristide Menezes,962416187.0
64316565,Florentino Mendes Pereira,1050514853.0
64181937,Carmelita Pires,1106560808.0
70035628,Antony Beaujon,1106439867.0
36367195,Stephen Campbell,1013071843.0
52388108,John Carter (ambassador),1096498796.0
56548578,Peter D'Aguiar,1100463683.0
2662165,Roy Fredericks,1104523261.0
47395955,Rahman Baccus Gajraj,1096500129.0
55731214,Winifred Gaskin,1016837135.0
68579823,Joseph Harmon,1106715889.0
71673544,Rashleigh Jackson,1108864086.0
35599764,Manzoor Nadir,1114156655.0
68951580,Ubraj Narine,1087702811.0
47111159,Robert Persaud,1088025837.0
53507345,Jane Phillips-Gay,1073902299.0
47395525,Barton Scotland,1106310966.0
32845870,C. N. Sharma,1072664390.0
38072474,Alfred A. Thorne,1100603457.0
6040733,A. R. F. Webber,1083499032.0
48349322,Robert Victor Evan Wong,1028313429.0
516058,President of Haiti,1098603555.0
25801712,Georges Anglade,1111159275.0
2630658,Paul Arcelin,1052181280.0
53943539,Rosalvo Bobo,1107825181.0
7774593,Jean-Fernand Brierre,1112520458.0
16071335,Luckner Cambronne,1105781428.0
7747967,Massillon Coicou,1101538289.0
7749024,Oswald Durand,1067767886.0
71483524,Evans Lescouflair,1109006283.0
66114049,Gérard Gourgue,1105537507.0
68181309,Ariel Henry,1114435824.0
7761033,Fernand Hibbert,1031557383.0
53952760,Jean-Chrisostôme Imbert,1071832914.0
66707590,Joseph Mécène Jean-Louis,1039764304.0
52800686,Jean Julme,999440341.0
68202102,Joseph Lambert (Haitian politician),1110088327.0
68526249,Lorimer Denis,1055857995.0
17930574,Robert Manuel (politician),1075518483.0
7762746,Frédéric Marcelin,1089181518.0
7834209,Alix Mathon,1099843841.0
7750559,Solon Ménos,1070020572.0
61977058,André Michel (lawyer),930327874.0
32046095,Jean-Baptiste Mills,1069328340.0
7718063,Jules Solime Milscent,983313495.0
48475064,Jovenel Moïse,1113925402.0
7742563,Émile Nau,1087180722.0
65074674,Septimus Rameau,1070020528.0
1467722,Jacques Roumain,1002408885.0
42906201,Philippe Thoby-Marcelin,1060022038.0
7719228,Pompée Valentin Vastey,949968312.0
48183905,Gary Victor,990782501.0
529119,José Francisco Barrundia,1103779590.0
50139003,Yolani Batres,1071334890.0
41493625,Aníbal Delgado Fiallos,1068651655.0
40578917,Carlos Escaleras,1093553159.0
46795242,Miguel Andonie Fernández,1012110039.0
51145970,Carlos Zúñiga Figueroa,1103135544.0
69498945,Renato Florentino,1071709398.0
66374492,Justo Herrera,1104275912.0
71227107,Jorge Calix,1113134662.0
66375616,José Jeronimo Zelaya,1104227049.0
64246503,José María Martinez Salinas,1104275868.0
41103646,Salvador Nasralla,1079640409.0
64245973,Joaquín Rivera,1104815150.0
49610734,Agapito Robleda Castro,1093553141.0
47368083,Marlon Tábora Muñoz,1107416029.0
45616992,Carlos Urbizo,1093553119.0
221954,José Cecilio del Valle,1107214451.0
36481691,József Ágoston,1096164722.0
34248646,Aladár Andrássy,1029640359.0
34210312,György Andrássy,1106173467.0
34207215,Károly Andrássy,1005483630.0
34229767,Manó Andrássy,1039437742.0
70476984,Antal Csárdi,1085489651.0
64230854,Tristan Azbej,1086787181.0
143590,Tamás Bakócz,1018881597.0
6682394,Franz Anton Basch,1101564602.0
12296380,Stephen VII Báthory,1112141867.0
12709624,Stephen III Báthory,1018613046.0
9703019,Stephen V Báthory,1073751572.0
36891021,Balthasar Báthory,1030716598.0
43986743,Dávid Bélaváry,996927403.0
19712784,Elek Benedek,1108174366.0
38965045,Márton Berzeviczy,954524285.0
37262818,Farkas Bethlen,1084734713.0
37259853,János Bethlen,1089406731.0
69279211,Anett Bősz,1088547031.0
3741300,Zoltán Böszörmény,1105105606.0
42775740,Konrád Burchard-Bélaváry,1111271011.0
21395252,Giovanni de Ciotta,1113966081.0
70508711,Csaba Dömötör,1081915051.0
70512124,Csaba Gyüre,1099950064.0
36815464,Mihály Csáky,991458606.0
68098725,Zoltán Cséfalvay,1092659478.0
38876876,Bódog Czorda,987007445.0
70512223,Dávid Héjj,1082015552.0
61924791,Dénes Farkas,1099740366.0
29214707,Emil Dessewffy,1107106919.0
35994843,"Domonkos II, Archbishop of Esztergom",1049733138.0
45623096,John Drágfi,1066861570.0
70477361,Mónika Dunai,1096953638.0
7115113,György Ekrem-Kemál,934324691.0
14747953,László Endre,1111996740.0
37107222,Ferenc Esterházy (1715–1785),1057605988.0
26833812,Miksa Falk,1113602452.0
53734494,János Nepomuk Farkas,1074848253.0
36481215,József Farkas (politician),1096552572.0
1581384,András Fáy,992490805.0
70897260,Ferenc Gelencsér,1097675640.0
38226668,Lajos Fodor,1064277334.0
33582671,Péter Fülöp (diplomat),1009317517.0
71704344,János Fuzik,1112077989.0
28779930,József Gera,1074393115.0
36908546,János Ghyczy,1051406176.0
52108371,István Győrkös,1105290217.0
35047952,Miksa Hadik,1017820647.0
43343370,Franz Haller,1094144448.0
71106393,Anita Heringes,1095011115.0
46364904,Ottó Herman,1041794927.0
29280175,Sándor Hollán Jr.,1005483763.0
29279924,Sándor Hollán Sr.,1002589509.0
874368,István Horthy,1110654449.0
874356,Miklós Horthy Jr.,1112338065.0
48595884,Gábor Hraskó,1096973019.0
29588048,László Hunyady de Kéthely,1111996748.0
37209835,János Imreffy,785980963.0
28802292,Győző Istóczy,1105102717.0
70473403,István Bajkai,1085761831.0
37189402,Miklós Istvánffy,1088210316.0
6132138,Oszkár Jászi,1097299407.0
36273426,János Jeszenák,1012213335.0
33592027,Sándor Józan,898985019.0
70534339,Gergely Kálló,1085776518.0
36875105,Mihály Káthay,1081132162.0
5654808,Gyula Kautz,1074847604.0
36906430,István Kendi,942771137.0
36907758,Sándor Kendi,1081132167.0
3103320,Ferenc Kölcsey,1102334110.0
36954474,Orbán Kolompár,1005421327.0
34196415,Juraj Košút,1098001466.0
36817179,Farkas Kovacsóczy,1081132142.0
37239687,István Kovacsóczy,1089406791.0
15278211,Nicholas Kove,1113895771.0
70476149,László Böröcz,1081308504.0
70536721,László Lóránt Keresztes,1090165345.0
34668427,George Lichtenstein (musician),1096168646.0
70647148,Lőrinc Nacsa,1097719665.0
69354002,Katalin Lukácsi,1074965565.0
69358452,György Magyar,1100075885.0
2526879,Géza Malasits,1005483996.0
70533774,Mária Kállai,1088547034.0
62059712,Péter Márki-Zay,1104126531.0
21475904,Gaspare Matcovich,1018650453.0
21394513,Michele Maylender,1060046792.0
70640877,Tamás Mellár,1097718576.0
4983034,Zoltán Meskó,1110937437.0
26104678,Ernő Mesterházy,1005684296.0
37252693,Mihály Mikes (politician),1089407038.0
37293127,Mihály Mikes (soldier),935489367.0
70536957,Olivio Kocsis-Cake,1092496095.0
21496029,Andrea Ossoinack,1033700734.0
21421192,Luigi Ossoinack,1077318106.0
70678118,Péter Ovádi,1097719697.0
34653388,Dénes Pázmándy (1848–1936),1036159210.0
36890485,János Petki,998207348.0
33337464,János Petrán,1014398007.0
54735509,Lajos Polgár,1027276981.0
1554573,Ferenc Pulszky,1102334486.0
36587572,János Radványi,1045602198.0
950072,Levin Rauch,1072104164.0
42472480,Andor Schmuck,1021246758.0
70689871,László Sebián-Petrovszki,1097719762.0
8405895,Iván Skerlecz,1076726694.0
36908552,László Sombori,788363884.0
2145423,László Szalay,1106194812.0
31530187,György Szapáry,1096176564.0
47913269,Réka Szemerkényi,1105359355.0
34127601,Lajos Szikszai,1111996234.0
2029648,Pál Szinyei Merse,1016918514.0
33767303,Géza Szőcs,1108852170.0
31026783,Béla Szombati,1008352289.0
70516200,Tamás Herczeg,1082123862.0
33337092,Pál Tar,949707048.0
25891239,László Teleki,1097928622.0
6611775,Kálmán Thaly,1084736333.0
27303073,György Thurzó,1106931968.0
53733576,Tibor Farkas,1100155100.0
70641209,Tibor Nunkovics,1097719614.0
70211609,Bence Tordai,1101121076.0
70805736,Klára Ungár,1112628676.0
42579777,Vilmos Vályi-Nagy,1081859285.0
67296056,Géza Varga (politician),1098282906.0
71547168,András Várhelyi,1105370964.0
52066079,Miklós Vásárhelyi,1057820739.0
31526259,Gusztáv Vizsolyi,934235506.0
38876042,Béla Vörösmarty,1083337667.0
2288853,Miklós Wesselényi,1112190028.0
30856650,Paul Wittich (politician),1106405565.0
69610162,Ásmundur Friðriksson,1112618609.0
4868560,Bjarni Thorarensen,1065699327.0
69853321,Björn Blöndal,1112618650.0
69852478,Lárus Blöndal,1112618672.0
17130181,Brynjólfur Bjarnason,1115429265.0
69628443,Einar Olgeirsson,1112618799.0
69486195,Finnbogi Hermannsson,1112618944.0
70039075,Gísli Marteinn Baldursson,1088341785.0
68635009,Gunnar Smári,1074655786.0
35850921,Helgi Hjörvar,1098241993.0
56201556,Ingi Björn Albertsson,1112619067.0
61011806,Pétur Havsteen,1033642930.0
20200986,Thorkild Fjeldsted,1113724499.0
63747265,K. G. Adiyodi,1115170120.0
68809681,Ashok Kumar Gupta,1114969496.0
70129685,Ranjit Singh Balian,1099961285.0
65517944,Bankim Chandra Ray,1114709001.0
62638526,Banwari Lal Sharma,1111275823.0
69492509,Bhikhabhai Baraiya,1115381646.0
67375912,Tanmoy Bhattacharya,1096443647.0
47496356,Dharmajan Bolgatty,1115174991.0
67998612,Sushanta Borgohain,1096051172.0
44942376,Prabhabati Bose,1073867601.0
35249568,Adesh Kanwarjit Singh Brar,1101123268.0
70982386,Karan Kaur Brar,1096287242.0
66402695,Chabilal Upadhyaya,1106107039.0
69703371,Choorayi Kanaran,1098285322.0
68115801,Dilip Choudhary,1111277464.0
71411675,Mukesh Choudhary (politician),1107220568.0
67612135,Nandita Chowdhury,1105758179.0
51646197,Zahur Ahmad Chowdhury,1092910022.0
69492259,Vimal Chudasama,1115707614.0
65173329,Abdul Rashid Dar,1106035212.0
64199072,Swaran Ram Darapuri,1105248886.0
68939303,Jawaharlal Darda,1097060133.0
68040275,Muhammad Shafi Daudi,1106096390.0
68772272,Kanubhai Desai,1112114660.0
63076056,Sahebrao Baradkar Deshmukh,1023759230.0
63306174,Suresh Deshmukh,1111277217.0
66274907,Rekha Devi,1112678040.0
64040694,Subhash Dhote,1096069303.0
67528676,Sohan Lal Dhusiya,1111419397.0
69634137,Dilip Varma,1071231049.0
68732906,Dulal Chandra Das,1085939763.0
69029445,Thirumagan Evera,1111275675.0
68649209,Anant Gadgil,1113024057.0
63470459,Hussain Rabi Gandhi,1115100473.0
18027172,P. Geetha Jeevan,1112658696.0
64117842,Mohindra Kumar Ghosh,1111421167.0
68476183,Bismita Gogoi,1103316767.0
70502128,Harjit Singh Grewal,1111223564.0
65923921,Janak Raj Gupta,1110854373.0
71494730,Kirat Singh Gurjar,1107516067.0
68673557,Gurnam Singh Charuni,1113853261.0
67557252,Maddila Gurumoorthy,1111458519.0
69478830,Hari Shankar Mahor,1089275471.0
67194577,Harinath Debbarma,1090913289.0
68034690,Harinder Pal Singh Chandumajra,1101188602.0
68215748,Syed Ahmad Hashmi,1096051217.0
67177591,Banamali Hazra,1098477615.0
67804210,G. Iyappan,1111278112.0
63224545,D. P. Jadeja,1111432864.0
65948954,Pradhyumansinh Mahipatsinh Jadeja,1112426323.0
63044422,Jagtarandas,1066642161.0
68675703,Thekedar Madan Lal Jalalpur,1101188615.0
69943929,Jalam Singh Rawlot,1109454270.0
69916702,Jayant Malhoutra,1096046315.0
30876250,J. Jayalalithaa,1114164348.0
66645852,K.N. Joglekar,1098082285.0
64962506,Kalo Chandramani,1111421328.0
61086233,Atul Khatik,1111298963.0
61086460,Dariyav Khatik,1099632072.0
60934491,Munshilal Khatik,1107443264.0
70282834,Gurmeet Singh Khuddian,1096416461.0
67953371,Man Singh Kinsariya,1102485294.0
70807519,Konijeti Rosaiah Ministry,1100899531.0
67087943,K. M. Krishnamurthy,1053491127.0
67620596,C. Krishnamurali,1096044942.0
67487140,Jibesh Kumar,1111278342.0
69317916,Sukhwinder Kumar,1101188666.0
66014325,Arun Lad,1111298855.0
67498172,Lalit Meena,1091207252.0
71425435,Delilah Lobo,1114403137.0
61545991,G. Loganathan,1096045640.0
23045090,Sundar Singh Majithia,1112062213.0
69066806,Gunda Mallesh,1105767593.0
63233017,Jagannath Mallick,1111446959.0
70294385,Girindra Mallik,1111276196.0
67615455,Jyotsna Mandi,1098477649.0
65485447,Mange Ram Gupta,1103929496.0
67215084,K. Manickam,1115077542.0
70008420,D. Manjunath,1105767572.0
51251332,Jignesh Mevani,1107663464.0
63029665,Suresh Chandra Mishra,1111419852.0
65920417,Mohammad Anzar Nayeemi,1111786757.0
71587044,Karnail Singh Peer Mohammad,1109685474.0
64497702,Mohit Mitra,1052818947.0
63037285,Ahmed Mohiuddin (politician),1111421631.0
71501607,Anubrata Mondal,1112464248.0
67613167,Bina Mondal,1098477898.0
60889111,Hucheshwar Gurusidha Mudgal,1034063701.0
67421397,Venkatreddy Mudnal,1096051788.0
65513033,Mukunda Behari Mullick,1112199012.0
67615146,Durga Murmu,1096045507.0
68179064,L. Murugan,1115206055.0
46618238,Ezhilan Naganathan,1100361526.0
63080320,H. Nagesh,1091434535.0
59085937,Jamyang Tsering Namgyal,1113284239.0
64328177,Anant Namjoshi,1111277210.0
61580535,Kanakeswar Narzary,1031832895.0
69525584,Hanumant Nirani,1111298518.0
68797663,P Namgyal,1111433530.0
64370679,Gopichand Padalkar,1107695229.0
61570557,Ajit Singh Pal,1096043966.0
36982409,Kuka Parray,1114179474.0
67632008,Jai Prakash Bhai Patel,1076893724.0
69493489,Kanubhai Patel,1115700554.0
60196305,B. G. Kolse Patil,1085121062.0
62458880,Sangita Patil,1096050347.0
66603006,T. P. Peethambaran,1076354773.0
63047548,P. S. Nataraja Pillai,1111423785.0
63079804,Varthur Prakash,1101105445.0
67891724,Ragya Naik,1079394340.0
70350785,Ziaur Rahman Barq,1112539146.0
63214881,Malyala Rajaiah,1111451139.0
67883167,Rajendra Singh Bidhuri,1111277487.0
70180337,Lalit Chandra Rajkhowa,1096047043.0
65491939,Ram Narayan Chaudhary,1108696697.0
60727387,Munshi Rampal,1068569015.0
46975372,Suresh Rana,1113426744.0
64501948,Ranbir Singh Latayan,1099852693.0
63043979,N. V. Rama Rao,1066640027.0
68532709,Huzaifa Aamir Rashadi,1109206319.0
71136209,Prithiraj Rava,1097050760.0
60768370,Vemula Prashanth Reddy,1110579913.0
65528882,Renuka Das Bhalerao,1113145769.0
70258415,Hemang Raval,1081727123.0
71666293,Roque Santana Fernandes,1114953891.0
70201794,Rahul Roy (politician),1113417801.0
67614830,Rekha Roy,1115712468.0
67069407,Safiullah Khan Tanoli,1095006213.0
67731242,Hemnarayan Sah,1050823128.0
67614045,Namita Saha,1098477936.0
67615489,Nilabati Saha,1105759622.0
70536393,Kanwar Sandhu,1112289887.0
68732807,Sangat Singh Gilzian,1055486660.0
70373066,Hari Ram Sardar,1095563242.0
70338876,Sanjib Sardar,1096050420.0
64362670,Sarju Prasad Misra,1066639791.0
67609175,Chandana Sarkar,1098477949.0
